source_label,source,relation,target_label,target
Character,Bane,HAS_SPEED,Stat,23
Character,Bane,HAS_DURABILITY,Stat,56
Character,Bane,HAS_POWER,Stat,51
Character,Bane,HAS_COMBAT,Stat,95
Character,Banshee,HAS_GENDER,Gender,Male
Character,Banshee,HAS_RACE,Race,Human
Character,Banshee,HAS_ALIGNMENT,Alignment,good
Character,Banshee,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Banshee,HAS_OCCUPATION,Occupation,"Currently founder and director of operation for X-Corps, formerly Adventurer and Headmaster at the Massachusetts Academy, in charge of Generation X, Interpol Inspector and Agent, freelance detective, professional criminal, involuntary operative for Factor"
Character,Banshee,HAS_INTELLIGENCE,Stat,50
Character,Banshee,HAS_STRENGTH,Stat,10
Character,Banshee,HAS_SPEED,Stat,58
Character,Banshee,HAS_DURABILITY,Stat,40
Character,Banshee,HAS_POWER,Stat,63
Character,Banshee,HAS_COMBAT,Stat,70
Character,Bantam,HAS_GENDER,Gender,Male
Character,Bantam,HAS_RACE,Race,
Character,Bantam,HAS_ALIGNMENT,Alignment,good
Character,Bantam,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Bantam,HAS_OCCUPATION,Occupation,"Adventurer, boxing trainer, former boxer"
Character,Bantam,HAS_INTELLIGENCE,Stat,25
Character,Bantam,HAS_STRENGTH,Stat,53
Character,Bantam,HAS_SPEED,Stat,23
Character,Bantam,HAS_DURABILITY,Stat,54
Character,Bantam,HAS_POWER,Stat,21
Character,Bantam,HAS_COMBAT,Stat,56
Character,Batgirl,HAS_GENDER,Gender,Female
Character,Batgirl,HAS_RACE,Race,Human
Character,Batgirl,HAS_ALIGNMENT,Alignment,good
Character,Batgirl,HAS_PUBLISHER,Publisher,Oracle
Character,Batgirl,HAS_OCCUPATION,Occupation,-
Character,Batgirl,HAS_INTELLIGENCE,Stat,88
Character,Batgirl,HAS_STRENGTH,Stat,11
Character,Batgirl,HAS_SPEED,Stat,33
Character,Batgirl,HAS_DURABILITY,Stat,40
Character,Batgirl,HAS_POWER,Stat,34
Character,Batgirl,HAS_COMBAT,Stat,90
Character,Batgirl IV,HAS_GENDER,Gender,Female
Character,Batgirl IV,HAS_RACE,Race,Human
Character,Batgirl IV,HAS_ALIGNMENT,Alignment,good
Character,Batgirl IV,HAS_PUBLISHER,Publisher,DC Comics
Character,Batgirl IV,HAS_OCCUPATION,Occupation,-
Character,Batgirl IV,HAS_INTELLIGENCE,Stat,69
Character,Batgirl IV,HAS_STRENGTH,Stat,12
Character,Batgirl IV,HAS_SPEED,Stat,27
Character,Batgirl IV,HAS_DURABILITY,Stat,56
Character,Batgirl IV,HAS_POWER,Stat,46
Character,Batgirl IV,HAS_COMBAT,Stat,100
Character,Batgirl VI,HAS_GENDER,Gender,Female
Character,Batgirl VI,HAS_RACE,Race,
Character,Batgirl VI,HAS_ALIGNMENT,Alignment,good
Character,Batgirl VI,HAS_PUBLISHER,Publisher,Spoiler
Character,Batgirl VI,HAS_OCCUPATION,Occupation,College student at Gotham University
Character,Batgirl VI,HAS_INTELLIGENCE,Stat,75
Character,Batgirl VI,HAS_STRENGTH,Stat,10
Character,Batgirl VI,HAS_SPEED,Stat,23
Character,Batgirl VI,HAS_DURABILITY,Stat,28
Character,Batgirl VI,HAS_POWER,Stat,22
Character,Batgirl VI,HAS_COMBAT,Stat,80
Character,Batman,HAS_GENDER,Gender,Male
Character,Batman,HAS_RACE,Race,Human
Character,Batman,HAS_ALIGNMENT,Alignment,good
Character,Batman,HAS_PUBLISHER,Publisher,DC Comics
Character,Batman,HAS_OCCUPATION,Occupation,-
Character,Batman,HAS_INTELLIGENCE,Stat,81
Character,Batman,HAS_STRENGTH,Stat,40
Character,Batman,HAS_SPEED,Stat,29
Character,Batman,HAS_DURABILITY,Stat,55
Character,Batman,HAS_POWER,Stat,63
Character,Batman,HAS_COMBAT,Stat,90
Character,Batman,HAS_GENDER,Gender,Male
Character,Batman,HAS_RACE,Race,Human
Character,Batman,HAS_ALIGNMENT,Alignment,good
Character,Batman,HAS_PUBLISHER,Publisher,DC Comics
Character,Batman,HAS_OCCUPATION,Occupation,Businessman
Character,Batman,HAS_INTELLIGENCE,Stat,100
Character,Batman,HAS_STRENGTH,Stat,26
Character,Batman,HAS_SPEED,Stat,27
Character,Batman,HAS_DURABILITY,Stat,50
Character,Batman,HAS_POWER,Stat,47
Character,Batman,HAS_COMBAT,Stat,100
Character,Batman II,HAS_GENDER,Gender,Male
Character,Batman II,HAS_RACE,Race,Human
Character,Batman II,HAS_ALIGNMENT,Alignment,good
Character,Batman II,HAS_PUBLISHER,Publisher,Nightwing
Character,Batman II,HAS_OCCUPATION,Occupation,-
Character,Batman II,HAS_INTELLIGENCE,Stat,88
Character,Batman II,HAS_STRENGTH,Stat,11
Character,Batman II,HAS_SPEED,Stat,33
Character,Batman II,HAS_DURABILITY,Stat,28
Character,Batman II,HAS_POWER,Stat,36
Character,Batman II,HAS_COMBAT,Stat,100
Character,Battlestar,HAS_GENDER,Gender,Male
Character,Battlestar,HAS_RACE,Race,
Character,Battlestar,HAS_ALIGNMENT,Alignment,good
Character,Battlestar,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Battlestar,HAS_OCCUPATION,Occupation,"Former wrestler, federal operative"
Character,Battlestar,HAS_INTELLIGENCE,Stat,50
Character,Battlestar,HAS_STRENGTH,Stat,53
Character,Battlestar,HAS_SPEED,Stat,35
Character,Battlestar,HAS_DURABILITY,Stat,74
Character,Battlestar,HAS_POWER,Stat,48
Character,Battlestar,HAS_COMBAT,Stat,74
Character,Batwoman V,HAS_GENDER,Gender,Female
Character,Batwoman V,HAS_RACE,Race,Human
Character,Batwoman V,HAS_ALIGNMENT,Alignment,good
Character,Batwoman V,HAS_PUBLISHER,Publisher,DC Comics
Character,Batwoman V,HAS_OCCUPATION,Occupation,-
Character,Batwoman V,HAS_INTELLIGENCE,Stat,81
Character,Batwoman V,HAS_STRENGTH,Stat,8
Character,Batwoman V,HAS_SPEED,Stat,29
Character,Batwoman V,HAS_DURABILITY,Stat,25
Character,Batwoman V,HAS_POWER,Stat,27
Character,Batwoman V,HAS_COMBAT,Stat,80
Character,Beast,HAS_GENDER,Gender,Male
Character,Beast,HAS_RACE,Race,Mutant
Character,Beast,HAS_ALIGNMENT,Alignment,good
Character,Beast,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Beast,HAS_OCCUPATION,Occupation,"Biochemist, formerly Xavier Institute for Higher Learning science and math Instructor, mutant activist, college lecturer, researcher, professional wrestler"
Character,Beast,HAS_INTELLIGENCE,Stat,94
Character,Beast,HAS_STRENGTH,Stat,48
Character,Beast,HAS_SPEED,Stat,38
Character,Beast,HAS_DURABILITY,Stat,60
Character,Beast,HAS_POWER,Stat,43
Character,Beast,HAS_COMBAT,Stat,85
Character,Beast Boy,HAS_GENDER,Gender,Male
Character,Beast Boy,HAS_RACE,Race,Human
Character,Beast Boy,HAS_ALIGNMENT,Alignment,good
Character,Beast Boy,HAS_PUBLISHER,Publisher,DC Comics
Character,Beast Boy,HAS_OCCUPATION,Occupation,"Adventurer, Struggling Actor"
Character,Beast Boy,HAS_INTELLIGENCE,Stat,50
Character,Beast Boy,HAS_STRENGTH,Stat,28
Character,Beast Boy,HAS_SPEED,Stat,50
Character,Beast Boy,HAS_DURABILITY,Stat,70
Character,Beast Boy,HAS_POWER,Stat,79
Character,Beast Boy,HAS_COMBAT,Stat,40
Character,Ben 10,HAS_GENDER,Gender,Male
Character,Ben 10,HAS_RACE,Race,
Character,Ben 10,HAS_ALIGNMENT,Alignment,good
Character,Ben 10,HAS_PUBLISHER,Publisher,DC Comics
Character,Ben 10,HAS_OCCUPATION,Occupation,-
Character,Ben 10,HAS_INTELLIGENCE,Stat,10
Character,Ben 10,HAS_STRENGTH,Stat,7
Character,Ben 10,HAS_SPEED,Stat,8
Character,Ben 10,HAS_DURABILITY,Stat,10
Character,Ben 10,HAS_POWER,Stat,90
Character,Ben 10,HAS_COMBAT,Stat,40
Character,Beta Ray Bill,HAS_GENDER,Gender,Male
Character,Beta Ray Bill,HAS_RACE,Race,
Character,Beta Ray Bill,HAS_ALIGNMENT,Alignment,good
Character,Beta Ray Bill,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Beta Ray Bill,HAS_OCCUPATION,Occupation,Guardian of the Korbinite race
Character,Beta Ray Bill,HAS_INTELLIGENCE,Stat,63
Character,Beta Ray Bill,HAS_STRENGTH,Stat,80
Character,Beta Ray Bill,HAS_SPEED,Stat,35
Character,Beta Ray Bill,HAS_DURABILITY,Stat,95
Character,Beta Ray Bill,HAS_POWER,Stat,100
Character,Beta Ray Bill,HAS_COMBAT,Stat,84
Character,Beyonder,HAS_GENDER,Gender,Male
Character,Beyonder,HAS_RACE,Race,God / Eternal
Character,Beyonder,HAS_ALIGNMENT,Alignment,good
Character,Beyonder,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Beyonder,HAS_OCCUPATION,Occupation,Former student
Character,Beyonder,HAS_INTELLIGENCE,Stat,100
Character,Beyonder,HAS_STRENGTH,Stat,100
Character,Beyonder,HAS_SPEED,Stat,100
Character,Beyonder,HAS_DURABILITY,Stat,100
Character,Beyonder,HAS_POWER,Stat,100
Character,Beyonder,HAS_COMBAT,Stat,84
Character,Big Barda,HAS_GENDER,Gender,Female
Character,Big Barda,HAS_RACE,Race,New God
Character,Big Barda,HAS_ALIGNMENT,Alignment,bad
Character,Big Barda,HAS_PUBLISHER,Publisher,DC Comics
Character,Big Barda,HAS_OCCUPATION,Occupation,-
Character,Big Barda,HAS_INTELLIGENCE,Stat,88
Character,Big Barda,HAS_STRENGTH,Stat,100
Character,Big Barda,HAS_SPEED,Stat,79
Character,Big Barda,HAS_DURABILITY,Stat,100
Character,Big Barda,HAS_POWER,Stat,100
Character,Big Barda,HAS_COMBAT,Stat,100
Character,Big Daddy,HAS_GENDER,Gender,Male
Character,Big Daddy,HAS_RACE,Race,
Character,Big Daddy,HAS_ALIGNMENT,Alignment,good
Character,Big Daddy,HAS_PUBLISHER,Publisher,Icon Comics
Character,Big Daddy,HAS_OCCUPATION,Occupation,-
Character,Big Daddy,HAS_INTELLIGENCE,Stat,38
Character,Big Daddy,HAS_STRENGTH,Stat,10
Character,Big Daddy,HAS_SPEED,Stat,12
Character,Big Daddy,HAS_DURABILITY,Stat,32
Character,Big Daddy,HAS_POWER,Stat,22
Character,Big Daddy,HAS_COMBAT,Stat,64
Character,Big Man,HAS_GENDER,Gender,Male
Character,Big Man,HAS_RACE,Race,
Character,Big Man,HAS_ALIGNMENT,Alignment,bad
Character,Big Man,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Big Man,HAS_OCCUPATION,Occupation,"Reporter, professional criminal"
Character,Big Man,HAS_INTELLIGENCE,Stat,75
Character,Big Man,HAS_STRENGTH,Stat,12
Character,Big Man,HAS_SPEED,Stat,23
Character,Big Man,HAS_DURABILITY,Stat,28
Character,Big Man,HAS_POWER,Stat,19
Character,Big Man,HAS_COMBAT,Stat,70
Character,Bill Harken,HAS_GENDER,Gender,Male
Character,Bill Harken,HAS_RACE,Race,Alpha
Character,Bill Harken,HAS_ALIGNMENT,Alignment,good
Character,Bill Harken,HAS_PUBLISHER,Publisher,SyFy
Character,Bill Harken,HAS_OCCUPATION,Occupation,-
Character,Bill Harken,HAS_INTELLIGENCE,Stat,63
Character,Bill Harken,HAS_STRENGTH,Stat,36
Character,Bill Harken,HAS_SPEED,Stat,33
Character,Bill Harken,HAS_DURABILITY,Stat,60
Character,Bill Harken,HAS_POWER,Stat,27
Character,Bill Harken,HAS_COMBAT,Stat,40
Character,Bionic Woman,HAS_GENDER,Gender,Female
Character,Bionic Woman,HAS_RACE,Race,Cyborg
Character,Bionic Woman,HAS_ALIGNMENT,Alignment,good
Character,Bionic Woman,HAS_PUBLISHER,Publisher,
Character,Bionic Woman,HAS_OCCUPATION,Occupation,-
Character,Bionic Woman,HAS_INTELLIGENCE,Stat,56
Character,Bionic Woman,HAS_STRENGTH,Stat,37
Character,Bionic Woman,HAS_SPEED,Stat,33
Character,Bionic Woman,HAS_DURABILITY,Stat,40
Character,Bionic Woman,HAS_POWER,Stat,20
Character,Bionic Woman,HAS_COMBAT,Stat,40
Character,Bird-Brain,HAS_GENDER,Gender,-
Character,Bird-Brain,HAS_RACE,Race,
Character,Bird-Brain,HAS_ALIGNMENT,Alignment,good
Character,Bird-Brain,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Bird-Brain,HAS_OCCUPATION,Occupation,-
Character,Bird-Brain,HAS_INTELLIGENCE,Stat,25
Character,Bird-Brain,HAS_STRENGTH,Stat,10
Character,Bird-Brain,HAS_SPEED,Stat,35
Character,Bird-Brain,HAS_DURABILITY,Stat,28
Character,Bird-Brain,HAS_POWER,Stat,21
Character,Bird-Brain,HAS_COMBAT,Stat,42
Character,Bishop,HAS_GENDER,Gender,Male
Character,Bishop,HAS_RACE,Race,Mutant
Character,Bishop,HAS_ALIGNMENT,Alignment,good
Character,Bishop,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Bishop,HAS_OCCUPATION,Occupation,"(current) Adventurer, (former) Commander in the XSE (Xavier's Security Enforcers)"
Character,Bishop,HAS_INTELLIGENCE,Stat,63
Character,Bishop,HAS_STRENGTH,Stat,14
Character,Bishop,HAS_SPEED,Stat,23
Character,Bishop,HAS_DURABILITY,Stat,75
Character,Bishop,HAS_POWER,Stat,100
Character,Bishop,HAS_COMBAT,Stat,65
Character,Bizarro,HAS_GENDER,Gender,Male
Character,Bizarro,HAS_RACE,Race,Bizarro
Character,Bizarro,HAS_ALIGNMENT,Alignment,neutral
Character,Bizarro,HAS_PUBLISHER,Publisher,DC Comics
Character,Bizarro,HAS_OCCUPATION,Occupation,-
Character,Bizarro,HAS_INTELLIGENCE,Stat,38
Character,Bizarro,HAS_STRENGTH,Stat,95
Character,Bizarro,HAS_SPEED,Stat,100
Character,Bizarro,HAS_DURABILITY,Stat,100
Character,Bizarro,HAS_POWER,Stat,100
Character,Bizarro,HAS_COMBAT,Stat,85
Character,Black Adam,HAS_GENDER,Gender,Male
Character,Black Adam,HAS_RACE,Race,
Character,Black Adam,HAS_ALIGNMENT,Alignment,bad
Character,Black Adam,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Adam,HAS_OCCUPATION,Occupation,-
Character,Black Adam,HAS_INTELLIGENCE,Stat,88
Character,Black Adam,HAS_STRENGTH,Stat,100
Character,Black Adam,HAS_SPEED,Stat,92
Character,Black Adam,HAS_DURABILITY,Stat,100
Character,Black Adam,HAS_POWER,Stat,100
Character,Black Adam,HAS_COMBAT,Stat,56
Character,Black Bolt,HAS_GENDER,Gender,Male
Character,Black Bolt,HAS_RACE,Race,Inhuman
Character,Black Bolt,HAS_ALIGNMENT,Alignment,good
Character,Black Bolt,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Bolt,HAS_OCCUPATION,Occupation,King of the Inhumans
Character,Black Bolt,HAS_INTELLIGENCE,Stat,75
Character,Black Bolt,HAS_STRENGTH,Stat,67
Character,Black Bolt,HAS_SPEED,Stat,100
Character,Black Bolt,HAS_DURABILITY,Stat,84
Character,Black Bolt,HAS_POWER,Stat,100
Character,Black Bolt,HAS_COMBAT,Stat,56
Character,Black Canary,HAS_GENDER,Gender,Female
Character,Black Canary,HAS_RACE,Race,Metahuman
Character,Black Canary,HAS_ALIGNMENT,Alignment,good
Character,Black Canary,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Canary,HAS_OCCUPATION,Occupation,"Detective/Crime-fighter, Chairperson of the Justice League of America; former florist, judo instructor"
Character,Black Canary,HAS_INTELLIGENCE,Stat,63
Character,Black Canary,HAS_STRENGTH,Stat,8
Character,Black Canary,HAS_SPEED,Stat,33
Character,Black Canary,HAS_DURABILITY,Stat,20
Character,Black Canary,HAS_POWER,Stat,52
Character,Black Canary,HAS_COMBAT,Stat,80
Character,Black Canary,HAS_GENDER,Gender,Female
Character,Black Canary,HAS_RACE,Race,Human
Character,Black Canary,HAS_ALIGNMENT,Alignment,good
Character,Black Canary,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Canary,HAS_OCCUPATION,Occupation,"Florist, former private investigator"
Character,Black Canary,HAS_INTELLIGENCE,Stat,63
Character,Black Canary,HAS_STRENGTH,Stat,8
Character,Black Canary,HAS_SPEED,Stat,33
Character,Black Canary,HAS_DURABILITY,Stat,15
Character,Black Canary,HAS_POWER,Stat,45
Character,Black Canary,HAS_COMBAT,Stat,80
Character,Black Cat,HAS_GENDER,Gender,Female
Character,Black Cat,HAS_RACE,Race,Human
Character,Black Cat,HAS_ALIGNMENT,Alignment,good
Character,Black Cat,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Cat,HAS_OCCUPATION,Occupation,"Cat burglar; Private investigator, founder of Cat's Eye Investigations."
Character,Black Cat,HAS_INTELLIGENCE,Stat,75
Character,Black Cat,HAS_STRENGTH,Stat,16
Character,Black Cat,HAS_SPEED,Stat,33
Character,Black Cat,HAS_DURABILITY,Stat,10
Character,Black Cat,HAS_POWER,Stat,23
Character,Black Cat,HAS_COMBAT,Stat,70
Character,Black Flash,HAS_GENDER,Gender,Male
Character,Black Flash,HAS_RACE,Race,God / Eternal
Character,Black Flash,HAS_ALIGNMENT,Alignment,neutral
Character,Black Flash,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Flash,HAS_OCCUPATION,Occupation,-
Character,Black Flash,HAS_INTELLIGENCE,Stat,44
Character,Black Flash,HAS_STRENGTH,Stat,10
Character,Black Flash,HAS_SPEED,Stat,100
Character,Black Flash,HAS_DURABILITY,Stat,80
Character,Black Flash,HAS_POWER,Stat,100
Character,Black Flash,HAS_COMBAT,Stat,30
Character,Black Knight III,HAS_GENDER,Gender,Male
Character,Black Knight III,HAS_RACE,Race,Human
Character,Black Knight III,HAS_ALIGNMENT,Alignment,good
Character,Black Knight III,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Knight III,HAS_OCCUPATION,Occupation,"Adventurer, scientist; former crusader"
Character,Black Knight III,HAS_INTELLIGENCE,Stat,63
Character,Black Knight III,HAS_STRENGTH,Stat,10
Character,Black Knight III,HAS_SPEED,Stat,8
Character,Black Knight III,HAS_DURABILITY,Stat,70
Character,Black Knight III,HAS_POWER,Stat,43
Character,Black Knight III,HAS_COMBAT,Stat,70
Character,Black Lightning,HAS_GENDER,Gender,Male
Character,Black Lightning,HAS_RACE,Race,
Character,Black Lightning,HAS_ALIGNMENT,Alignment,good
Character,Black Lightning,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Lightning,HAS_OCCUPATION,Occupation,"Crime Fighter, High School teacher, Former gold-medal-winning Olympic Decathlete, formerly Secretary of Education under Presidents Pete Ross and Lex Luthor."
Character,Black Lightning,HAS_INTELLIGENCE,Stat,50
Character,Black Lightning,HAS_STRENGTH,Stat,11
Character,Black Lightning,HAS_SPEED,Stat,53
Character,Black Lightning,HAS_DURABILITY,Stat,28
Character,Black Lightning,HAS_POWER,Stat,70
Character,Black Lightning,HAS_COMBAT,Stat,75
Character,Black Mamba,HAS_GENDER,Gender,Female
Character,Black Mamba,HAS_RACE,Race,
Character,Black Mamba,HAS_ALIGNMENT,Alignment,bad
Character,Black Mamba,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Mamba,HAS_OCCUPATION,Occupation,"Mercenary, professional criminal, former call girl"
Character,Black Mamba,HAS_INTELLIGENCE,Stat,75
Character,Black Mamba,HAS_STRENGTH,Stat,10
Character,Black Mamba,HAS_SPEED,Stat,35
Character,Black Mamba,HAS_DURABILITY,Stat,42
Character,Black Mamba,HAS_POWER,Stat,88
Character,Black Mamba,HAS_COMBAT,Stat,65
Character,Black Manta,HAS_GENDER,Gender,Male
Character,Black Manta,HAS_RACE,Race,Human
Character,Black Manta,HAS_ALIGNMENT,Alignment,bad
Character,Black Manta,HAS_PUBLISHER,Publisher,DC Comics
Character,Black Manta,HAS_OCCUPATION,Occupation,-
Character,Black Manta,HAS_INTELLIGENCE,Stat,75
Character,Black Manta,HAS_STRENGTH,Stat,28
Character,Black Manta,HAS_SPEED,Stat,50
Character,Black Manta,HAS_DURABILITY,Stat,60
Character,Black Manta,HAS_POWER,Stat,76
Character,Black Manta,HAS_COMBAT,Stat,85
Character,Black Panther,HAS_GENDER,Gender,Male
Character,Black Panther,HAS_RACE,Race,Human
Character,Black Panther,HAS_ALIGNMENT,Alignment,good
Character,Black Panther,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Panther,HAS_OCCUPATION,Occupation,"King and Chieftain of Wakanda, scientist; former school teacher"
Character,Black Panther,HAS_INTELLIGENCE,Stat,88
Character,Black Panther,HAS_STRENGTH,Stat,16
Character,Black Panther,HAS_SPEED,Stat,30
Character,Black Panther,HAS_DURABILITY,Stat,60
Character,Black Panther,HAS_POWER,Stat,41
Character,Black Panther,HAS_COMBAT,Stat,100
Character,Black Widow,HAS_GENDER,Gender,Female
Character,Black Widow,HAS_RACE,Race,Human
Character,Black Widow,HAS_ALIGNMENT,Alignment,good
Character,Black Widow,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Black Widow,HAS_OCCUPATION,Occupation,"Adventurer, Intelligence agent, former ballerina"
Character,Black Widow,HAS_INTELLIGENCE,Stat,75
Character,Black Widow,HAS_STRENGTH,Stat,13
Character,Black Widow,HAS_SPEED,Stat,33
Character,Black Widow,HAS_DURABILITY,Stat,30
Character,Black Widow,HAS_POWER,Stat,36
Character,Black Widow,HAS_COMBAT,Stat,100
Character,Blackout,HAS_GENDER,Gender,Male
Character,Blackout,HAS_RACE,Race,Demon
Character,Blackout,HAS_ALIGNMENT,Alignment,bad
Character,Blackout,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Blackout,HAS_OCCUPATION,Occupation,"Assassin, enforcer"
Character,Blackout,HAS_INTELLIGENCE,Stat,63
Character,Blackout,HAS_STRENGTH,Stat,32
Character,Blackout,HAS_SPEED,Stat,45
Character,Blackout,HAS_DURABILITY,Stat,80
Character,Blackout,HAS_POWER,Stat,45
Character,Blackout,HAS_COMBAT,Stat,65
Character,Blackwing,HAS_GENDER,Gender,Male
Character,Blackwing,HAS_RACE,Race,
Character,Blackwing,HAS_ALIGNMENT,Alignment,bad
Character,Blackwing,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Blackwing,HAS_OCCUPATION,Occupation,-
Character,Blackwing,HAS_INTELLIGENCE,Stat,38
Character,Blackwing,HAS_STRENGTH,Stat,10
Character,Blackwing,HAS_SPEED,Stat,35
Character,Blackwing,HAS_DURABILITY,Stat,32
Character,Blackwing,HAS_POWER,Stat,20
Character,Blackwing,HAS_COMBAT,Stat,56
Character,Blackwulf,HAS_GENDER,Gender,Male
Character,Blackwulf,HAS_RACE,Race,Alien
Character,Blackwulf,HAS_ALIGNMENT,Alignment,-
Character,Blackwulf,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Blackwulf,HAS_OCCUPATION,Occupation,Freedom Fighter
Character,Blackwulf,HAS_INTELLIGENCE,Stat,50
Character,Blackwulf,HAS_STRENGTH,Stat,28
Character,Blackwulf,HAS_SPEED,Stat,8
Character,Blackwulf,HAS_DURABILITY,Stat,30
Character,Blackwulf,HAS_POWER,Stat,69
Character,Blackwulf,HAS_COMBAT,Stat,25
Character,Blade,HAS_GENDER,Gender,Male
Character,Blade,HAS_RACE,Race,Vampire
Character,Blade,HAS_ALIGNMENT,Alignment,good
Character,Blade,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Blade,HAS_OCCUPATION,Occupation,"Vampire hunter, former private investigator."
Character,Blade,HAS_INTELLIGENCE,Stat,63
Character,Blade,HAS_STRENGTH,Stat,28
Character,Blade,HAS_SPEED,Stat,38
Character,Blade,HAS_DURABILITY,Stat,50
Character,Blade,HAS_POWER,Stat,40
Character,Blade,HAS_COMBAT,Stat,90
Character,Bling!,HAS_GENDER,Gender,Female
Character,Bling!,HAS_RACE,Race,
Character,Bling!,HAS_ALIGNMENT,Alignment,good
Character,Bling!,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Bling!,HAS_OCCUPATION,Occupation,-
Character,Bling!,HAS_INTELLIGENCE,Stat,69
Character,Bling!,HAS_STRENGTH,Stat,14
Character,Bling!,HAS_SPEED,Stat,12
Character,Bling!,HAS_DURABILITY,Stat,90
Character,Bling!,HAS_POWER,Stat,52
Character,Bling!,HAS_COMBAT,Stat,28
Character,Blink,HAS_GENDER,Gender,Female
Character,Blink,HAS_RACE,Race,Mutant
Character,Blink,HAS_ALIGNMENT,Alignment,good
Character,Blink,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Blink,HAS_OCCUPATION,Occupation,"Adventurer, freedom fighter"
